Channel;Company;Category;Subcategory;Year;Month;U;$
B&M;Prestige Cosmeticos;Skincare;Pores / Matifier;2022;Oct;20;3771
B&M;Prestige Cosmeticos;Skincare;Other care;2022;Aug;11;3804
B&M;Prestige Cosmeticos;Skincare;Whitening/dark spots;2022;Nov;14;8810
B&M;Prestige Cosmeticos;Skincare;Tonics/astringent;2022;Jan;30;20668
B&M;Prestige Cosmeticos;Skincare;Scrubs;2022;Oct;15;2374
B&M;Prestige Cosmeticos;Skincare;BC Aromateraphy;2022;Sep;25;10184
B&M;Prestige Cosmeticos;Skincare;BC Aromateraphy;2022;Jun;31;11384
B&M;Prestige Cosmeticos;Skincare;BC Aromateraphy;2022;Jul;26;9329
B&M;Prestige Cosmeticos;Skincare;MC Shave;2022;Apr;38;13777
B&M;Prestige Cosmeticos;Skincare;MC Shave;2022;Oct;27;9322
B&M;Prestige Cosmeticos;Skincare;MC Moisturizers;2022;Jul;14;4261
B&M;Prestige Cosmeticos;Make Up;Concealer;2023;Aug;28;6844
B&M;Prestige Cosmeticos;Make Up;Mascaras;2023;May;38;7254
B&M;Prestige Cosmeticos;Skincare;Age Specialists;2023;Sep;124;192947
B&M;Prestige Cosmeticos;Skincare;Brightness;2023;Dec;40;37874
B&M;Prestige Cosmeticos;Skincare;Whitening/dark spots;2023;Mar;11;4605
B&M;Prestige Cosmeticos;Skincare;Whitening/dark spots;2023;Apr;15;19270
B&M;Prestige Cosmeticos;Skincare;Brightness;2023;Oct;23;11749
B&M;Prestige Cosmeticos;Skincare;Eyes cleansers;2023;Apr;14;3004
B&M;Prestige Cosmeticos;Skincare;BC Reductive;2023;Oct;34;17040
B&M;Prestige Cosmeticos;Skincare;BC others;2023;Jan;11;4389
B&M;Prestige Cosmeticos;Skincare;BC Hands;2023;May;30;7037
B&M;Prestige Cosmeticos;Skincare;MC Shave;2023;Feb;25;9075
B&M;Prestige Cosmeticos;Skincare;MC Cleansers;2023;Mar;14;2973
B&M;Prestige Cosmeticos;Skincare;Mixed Skincare;2021;Jul;11;9240
Online;Prestige Cosmeticos;Make Up;Primer;2021;Nov;11;2477
Online;Prestige Cosmeticos;Make Up;Lipstick;2021;Aug;59;11158
Online;Prestige Cosmeticos;Make Up;Lipstick;2021;Oct;94;14098
Online;Prestige Cosmeticos;Skincare;Neck;2021;May;23;13917
Online;Prestige Cosmeticos;Skincare;Pores / Matifier;2021;Aug;39;8725
Online;Prestige Cosmeticos;Skincare;Eyes care;2021;Jan;33;12499
Online;Prestige Cosmeticos;Skincare;Scrubs;2021;Mar;32;7543
Online;Prestige Cosmeticos;Skincare;BC Moisturizer;2021;Aug;16;8161
Online;Prestige Cosmeticos;Skincare;BC Hands;2021;Jul;15;3066
Online;Prestige Cosmeticos;Skincare;BC Hands;2021;Dec;11;2184
Online;Prestige Cosmeticos;Skincare;BC Hands;2021;May;18;2054
Online;Prestige Cosmeticos;Skincare;MC Age Specialist;2021;Dec;18;6421
Online;Prestige Cosmeticos;Skincare;MC Moisturizers;2021;Apr;11;3233
Online;Prestige Cosmeticos;Skincare;MC Age Specialist;2021;May;20;7478
Online;Prestige Cosmeticos;Skincare;MC Eyes;2021;Feb;11;2993
Online;Prestige Cosmeticos;Skincare;MC Cleansers;2021;Nov;14;2664
Online;Prestige Cosmeticos;Make Up;Concealer;2022;Apr;23;3952
Online;Prestige Cosmeticos;Make Up;Concealer;2022;May;24;4112
Online;Prestige Cosmeticos;Make Up;Foundations;2022;Jul;74;18825
Online;Prestige Cosmeticos;Make Up;Foundations;2022;Sep;83;20489
Online;Prestige Cosmeticos;Make Up;Lipstick;2022;Jan;76;12660
Online;Prestige Cosmeticos;Skincare;Lips;2022;Mar;11;2127
Online;Prestige Cosmeticos;Skincare;Eyes cleansers;2022;Feb;12;1571
Online;Prestige Cosmeticos;Skincare;Face cleansers;2022;Mar;50;9823
Online;Prestige Cosmeticos;Skincare;BC Aromateraphy;2022;May;21;7777
Online;Prestige Cosmeticos;Skincare;BC Hands;2022;Sep;16;3306
Online;Prestige Cosmeticos;Skincare;Mixed Sun;2022;Oct;16;4848
Online;Prestige Cosmeticos;Make Up;Eye liner;2023;Mar;12;2285
Online;Prestige Cosmeticos;Skincare;Pores / Matifier;2023;Mar;18;3513
Online;Prestige Cosmeticos;Skincare;Eyes cleansers;2023;Jun;12;2535
Online;Prestige Cosmeticos;Skincare;Eyes cleansers;2023;Jan;17;3067
Online;Prestige Cosmeticos;Skincare;Face cleansers;2023;Feb;39;8688
Online;Prestige Cosmeticos;Skincare;BC Reductive;2023;Jul;26;10871
Online;Prestige Cosmeticos;Skincare;BC Moisturizer;2023;Mar;28;11855
Online;Prestige Cosmeticos;Skincare;BC Hands;2023;May;15;3649
B&M;Sisley;Make Up;Blush;2021;Oct;86;40590
B&M;Sisley;Make Up;Powders;2021;Aug;46;26904
B&M;Sisley;Make Up;Bronzers;2021;Feb;15;9816
B&M;Sisley;Make Up;Bronzers;2021;Sep;12;7760
B&M;Sisley;Make Up;Foundations;2021;Mar;34;17779
B&M;Sisley;Make Up;Highlighter;2021;Sep;25;10432
B&M;Sisley;Make Up;Mixed eyes;2021;Feb;27;8014
B&M;Sisley;Make Up;Mixed eyes;2021;Dec;37;11151
B&M;Sisley;Make Up;Mascaras;2021;Apr;32;12299
B&M;Sisley;Skincare;Moisturizing;2021;Apr;45;56027
B&M;Sisley;Skincare;Moisturizing;2021;Jan;46;53570
B&M;Sisley;Skincare;Moisturizing;2021;Dec;50;65517
B&M;Sisley;Skincare;Lips;2021;Jan;14;6428
B&M;Sisley;Skincare;Scrubs;2021;Apr;15;9597
B&M;Sisley;Skincare;BC Moisturizer;2021;Apr;26;32428
B&M;Sisley;Skincare;Sun block high protection/High;2021;Jan;18;9865
B&M;Sisley;Make Up;Blush;2022;May;79;39439
B&M;Sisley;Make Up;Blush;2022;Jun;70;35971
B&M;Sisley;Make Up;Powders;2022;Sep;43;26482
B&M;Sisley;Make Up;Mixed eyes;2022;Oct;35;10178
B&M;Sisley;Make Up;Mixed eyes;2022;Apr;45;15771
B&M;Sisley;Make Up;Eye liner;2022;Jan;63;23419
B&M;Sisley;Make Up;Brows;2022;Apr;43;15779
B&M;Sisley;Make Up;Eye liner;2022;Sep;65;24775
B&M;Sisley;Make Up;Lipstick;2022;Mar;147;42487
B&M;Sisley;Skincare;Mixed Skincare;2022;Apr;20;48491
B&M;Sisley;Skincare;Moisturizing;2022;Aug;33;42865
B&M;Sisley;Skincare;BC Firming;2022;Aug;21;34758
B&M;Sisley;Skincare;BC Firming;2022;Dec;25;35667
B&M;Sisley;Skincare;MC Age Specialist;2022;Nov;11;13993
B&M;Sisley;Make Up;Blush;2023;Oct;58;32024
B&M;Sisley;Make Up;Blush;2023;Dec;69;35374
B&M;Sisley;Make Up;Powders;2023;Jun;49;28917
B&M;Sisley;Make Up;Powders;2023;Oct;40;29247
B&M;Sisley;Make Up;Primer;2023;Oct;14;9027
B&M;Sisley;Make Up;Primer;2023;Nov;14;9131
B&M;Sisley;Make Up;Mixed eyes;2023;Jan;24;7869
B&M;Sisley;Make Up;Mixed eyes;2023;Jun;37;12802
B&M;Sisley;Make Up;Eye liner;2023;Jun;63;25424
B&M;Sisley;Make Up;Eye liner;2023;Oct;71;28260
B&M;Sisley;Make Up;Brows;2023;May;41;17523
B&M;Sisley;Make Up;Lip Gloss;2023;Apr;48;16790
B&M;Sisley;Skincare;Neck;2023;Feb;12;16417
B&M;Sisley;Skincare;Moisturizing;2023;Apr;50;57462
B&M;Sisley;Skincare;Other care;2023;Apr;18;17088
B&M;Sisley;Skincare;Tonics/astringent;2023;Dec;26;23586
B&M;Sisley;Skincare;BC Hands;2023;Jun;15;13576
B&M;Sisley;Skincare;BC Moisturizer;2023;Apr;35;47409
Online;Sisley;Make Up;Mixed eyes;2021;May;22;4252
Online;Sisley;Skincare;Eyes care;2021;May;24;31389
Online;Sisley;Skincare;Moisturizing;2021;Nov;36;32195
Online;Sisley;Skincare;Lips;2021;Apr;11;4438
Online;Sisley;Make Up;Mascaras;2022;Nov;34;11563
Online;Sisley;Make Up;Lip Gloss;2022;Nov;28;6339
Online;Sisley;Skincare;Lips;2022;May;11;4850
Online;Sisley;Make Up;Powders;2023;Jul;15;6322
Online;Sisley;Make Up;Primer;2023;Jun;11;5279
Online;Sisley;Make Up;Lipstick;2023;Apr;39;11111
Online;Sisley;Skincare;Moisturizing;2023;Jan;34;24033
Online;Sisley;Skincare;Moisturizing;2023;Dec;18;10727
Online;Sisley;Skincare;BC Moisturizer;2023;Nov;34;33727
Online;Amyris;Skincare;Brightness;2021;Dec;11;4046
Online;Amyris;Skincare;Moisturizing;2023;Nov;12;2880
Online;Amyris;Skincare;BC Moisturizer;2023;Jun;11;2114
B&M;Universe S.A;Skincare;Age Specialists;2021;Aug;33;4045
B&M;Universe S.A;Skincare;Moisturizing;2021;Sep;38;6415
B&M;Universe S.A;Skincare;Face cleansers;2021;Jul;27;8726
B&M;Universe S.A;Skincare;Age Specialists;2022;Jan;38;4598
B&M;Universe S.A;Skincare;Age Specialists;2022;Jul;30;4057
B&M;Universe S.A;Skincare;Age Specialists;2022;Aug;28;3445
B&M;Universe S.A;Skincare;Age Specialists;2022;Oct;24;2939
B&M;Universe S.A;Skincare;Moisturizing;2022;Feb;31;5418
B&M;Universe S.A;Skincare;Moisturizing;2022;May;53;8482
B&M;Universe S.A;Skincare;Moisturizing;2022;Jun;38;7823
B&M;Universe S.A;Skincare;Moisturizing;2022;Jul;47;9964
B&M;Universe S.A;Skincare;Skincare Accessories;2023;Sep;161;74455
Online;Universe S.A;Skincare;Detox;2022;Apr;13;1551
Online;Universe S.A;Skincare;Mixed Skincare;2022;Apr;19;28392
Online;Universe S.A;Skincare;Face cleansers;2022;Jun;35;12289
Online;Universe S.A;Skincare;Age Specialists;2023;Sep;25;2632
Online;Universe S.A;Skincare;Detox;2023;Jul;12;1619
Online;Universe S.A;Skincare;Detox;2023;Dec;13;1423
Online;Universe S.A;Skincare;Moisturizing;2023;Apr;42;7820
Online;Universe S.A;Skincare;Face cleansers;2023;Feb;18;3767
Online;Universe S.A;Skincare;Skincare Accessories;2023;Jul;140;101026
B&M;Other Companies;Make Up;Powders;2021;Jan;28;6646
B&M;Other Companies;Make Up;Eye liner;2021;Oct;19;1695
B&M;Other Companies;Make Up;Lip Gloss;2021;Jun;12;954
B&M;Other Companies;Make Up;Make Up Accessories;2021;Feb;41;2762
B&M;Other Companies;Make Up;Foundations;2022;Mar;39;2796
B&M;Other Companies;Make Up;Foundations;2022;Apr;47;3370
B&M;Other Companies;Skincare;Other care;2022;Jul;11;2574
B&M;Other Companies;Skincare;Face cleansers;2022;May;11;1078
B&M;Other Companies;Skincare;BC Deodorant;2022;Mar;11;854
B&M;Other Companies;Skincare;MC Shave;2022;Oct;11;656
Online;Other Companies;Make Up;Foundations;2021;May;12;1567
Online;Other Companies;Make Up;Lip Gloss;2021;Sep;12;948
Online;Other Companies;Make Up;Setting Spray;2022;Jul;11;1514
Online;Other Companies;Make Up;Eye Shadow;2022;Apr;12;2807
Online;Other Companies;Make Up;Mixed Make up;2022;Jun;22;3418
Online;Other Companies;Make Up;Mixed Make up;2022;Nov;13;2528
Online;Other Companies;Skincare;Other care;2021;May;11;2165
Online;Other Companies;Skincare;Moisturizing;2021;Aug;13;2345
Online;Other Companies;Skincare;Detox;2022;Apr;11;2204
Online;Other Companies;Skincare;Brightness;2022;Mar;11;1418
Online;Other Companies;Skincare;Age Specialists;2022;May;11;2427
Online;Other Companies;Skincare;Face cleansers;2023;Mar;11;975
Online;Other Companies;Skincare;Mixed Sun;2023;Apr;11;3049
B&M;Exi Exportação e Importação;Skincare;Age Specialists;2023;Sep;12;2521
Online;Exi Exportação e Importação;Skincare;Moisturizing;2022;Jun;25;2378
Online;Exi Exportação e Importação;Skincare;Moisturizing;2022;Oct;27;2251
Online;Exi Exportação e Importação;Skincare;Tonics/astringent;2022;Sep;11;1478
Online;Exi Exportação e Importação;Make Up;Powders;2023;Jun;11;2826
Online;Niclos Comercial;Skincare;Whitening/dark spots;2021;Oct;11;2814
Online;Niclos Comercial;Skincare;Multibenefit;2021;Jan;24;3275
Online;Niclos Comercial;Skincare;Mixed Skincare;2021;Feb;11;3204
Online;Niclos Comercial;Skincare;Other care;2021;Apr;13;1178
Online;Niclos Comercial;Skincare;Other care;2021;May;16;1590
Online;Niclos Comercial;Skincare;Other care;2021;Aug;12;1099
Online;Niclos Comercial;Skincare;Tonics/astringent;2021;Jul;22;2826
Online;Niclos Comercial;Skincare;Sun block high protection/High;2021;Jan;11;1142
Online;Niclos Comercial;Make Up;Powders;2022;May;18;1239
Online;Niclos Comercial;Make Up;Powders;2022;Nov;13;813
Online;Niclos Comercial;Make Up;Concealer;2022;Nov;11;851
Online;Niclos Comercial;Skincare;Neck;2022;Mar;11;2310
Online;Niclos Comercial;Skincare;Eyes care;2022;Jan;11;3089
Online;Niclos Comercial;Skincare;Eyes care;2022;Feb;11;3059
Online;Niclos Comercial;Skincare;Eyes care;2022;Mar;11;3067
Online;Niclos Comercial;Skincare;Eyes care;2022;Oct;11;3066
Online;Niclos Comercial;Skincare;Age Specialists;2022;Mar;68;18562
Online;Niclos Comercial;Skincare;Acne Treatment;2022;Dec;12;1548
Online;Niclos Comercial;Skincare;Other care;2022;Jun;14;1425
Online;Niclos Comercial;Skincare;Other care;2022;Aug;15;1483
Online;Niclos Comercial;Skincare;Face cleansers;2022;Dec;24;3299
Online;Niclos Comercial;Skincare;Eyes care;2023;Sep;13;3750
Online;Niclos Comercial;Skincare;Acne Treatment;2023;Jun;18;2370
Online;Niclos Comercial;Skincare;Scrubs;2023;Jul;16;1716
Online;Niclos Comercial;Skincare;BC Firming;2023;Jul;25;4034
B&M;Galia Prime Care;Skincare;Age Specialists;2023;Feb;18;4586
Online;Aeger Comercial e Importaczo Ltda;Skincare;BC others;2023;May;11;522
B&M;Puig Brasil;Make Up;Lipstick;2021;Feb;90;13410
Online;Puig Brasil;Make Up;Powders;2021;Jun;24;5218
Online;Puig Brasil;Make Up;Highlighter;2023;Aug;10;2277
Online;Puig Brasil;Make Up;Eye Shadow;2023;Dec;58;10687
Online;Puig Brasil;Make Up;Lip Gloss;2023;Aug;42;4771
B&M;L'Oréal Brasil;Make Up;Blush;2021;Apr;36;11542
B&M;L'Oréal Brasil;Make Up;Powders;2021;Aug;24;6798
B&M;L'Oréal Brasil;Make Up;Eye Shadow;2021;Feb;43;12345
B&M;L'Oréal Brasil;Make Up;Lip Gloss;2021;Feb;48;5708
B&M;L'Oréal Brasil;Make Up;Lip Gloss;2021;Jul;76;9167
B&M;L'Oréal Brasil;Make Up;Primer;2023;Jun;25;7277
Online;L'Oréal Brasil;Make Up;Blush;2021;Mar;35;10113
Online;L'Oréal Brasil;Make Up;Powders;2021;Nov;20;4267
Online;L'Oréal Brasil;Make Up;Brows;2021;Aug;23;3545
Online;L'Oréal Brasil;Make Up;Brows;2021;Mar;30;5104
Online;L'Oréal Brasil;Make Up;Brows;2021;Feb;22;3516
Online;L'Oréal Brasil;Make Up;Blush;2022;Jan;43;12870
Online;L'Oréal Brasil;Make Up;Primer;2022;Sep;19;5017
Online;L'Oréal Brasil;Make Up;Eye Shadow;2022;Apr;23;8319
Online;L'Oréal Brasil;Make Up;Eye Shadow;2022;Feb;32;8697
Online;L'Oréal Brasil;Make Up;Brows;2022;Mar;25;4316
Online;L'Oréal Brasil;Make Up;Brows;2022;Jul;19;3101
Online;L'Oréal Brasil;Make Up;Mixed Make up;2022;Apr;10;1832
Online;L'Oréal Brasil;Skincare;BC Moisturizer;2023;Aug;10;3940
Online;L'Oréal Brasil;Skincare;BC Moisturizer;2023;Sep;10;3649
Online;L'Oréal Brasil;Make Up;Bronzers;2022;May;12;4267
B&M;LVMH Brasil;Make Up;Mixed eyes;2021;Jan;12;3444
B&M;LVMH Brasil;Skincare;Scrubs;2021;May;14;8311
B&M;LVMH Brasil;Skincare;Scrubs;2021;Jun;15;8654
B&M;LVMH Brasil;Skincare;Skincare Accessories;2021;Nov;10;7546
B&M;LVMH Brasil;Skincare;Self Tanner;2021;Apr;14;5654
B&M;LVMH Brasil;Skincare;Self Tanner;2021;May;22;8154
B&M;LVMH Brasil;Skincare;Sun block low/mid protection;2022;Jul;11;2769
B&M;LVMH Brasil;Skincare;BC Hands;2023;Aug;15;6012
B&M;LVMH Brasil;Skincare;BC others;2023;Feb;10;3525
B&M;LVMH Brasil;Skincare;Self Tanner;2023;Jul;19;6986
B&M;LVMH Brasil;Skincare;Mixed Sun;2023;May;36;13108
B&M;LVMH Brasil;Skincare;Whitening/dark spots;2021;Apr;11;4638
B&M;LVMH Brasil;Skincare;Whitening/dark spots;2022;Jan;12;7608
B&M;LVMH Brasil;Skincare;Whitening/dark spots;2022;Jul;11;3211
B&M;LVMH Brasil;Skincare;Lips;2022;Jan;17;2795
B&M;LVMH Brasil;Skincare;Other care;2023;Mar;18;15953
B&M;LVMH Brasil;Skincare;Tonics/astringent;2023;Oct;12;4511
B&M;LVMH Brasil;Skincare;Tonics/astringent;2023;Dec;10;2995
B&M;LVMH Brasil;Skincare;Eyes cleansers;2021;Sep;10;2553
B&M;LVMH Brasil;Skincare;Other care;2022;May;14;1727
B&M;LVMH Brasil;Skincare;Eyes cleansers;2022;Mar;10;2654
B&M;LVMH Brasil;Skincare;Eyes cleansers;2022;Oct;10;2890
B&M;LVMH Brasil;Skincare;Whitening/dark spots;2023;Sep;10;21470
B&M;LVMH Brasil;Skincare;Acne Treatment;2023;Jan;10;1950
B&M;LVMH Brasil;Skincare;Acne Treatment;2023;Sep;10;1373
B&M;LVMH Brasil;Skincare;Sun block high protection/High;2023;Jun;20;6778
Online;LVMH Brasil;Make Up;Lip liner;2021;Nov;68;10368
Online;LVMH Brasil;Skincare;Redness;2021;Aug;10;5000
Online;LVMH Brasil;Make Up;Lip liner;2022;May;63;8798
Online;LVMH Brasil;Skincare;Redness;2022;Jan;10;5264
Online;LVMH Brasil;Skincare;Redness;2022;Jul;10;5435
Online;LVMH Brasil;Skincare;Multibenefit;2023;Dec;17;16295
Online;LVMH Brasil;Skincare;Redness;2023;Aug;10;5381
Online;LVMH Brasil;Skincare;Mixed Sun;2023;Jun;29;9014
Online;LVMH Brasil;Skincare;Mixed Sun;2023;May;25;9227
Online;LVMH Brasil;Skincare;After sun;2023;Mar;10;2978
Online;LVMH Brasil;Skincare;Sun block high protection/High;2023;May;16;5616
Online;LVMH Brasil;Skincare;Whitening/dark spots;2021;Apr;10;1989
Online;LVMH Brasil;Skincare;Lips;2021;Sep;14;2245
Online;LVMH Brasil;Skincare;Tonics/astringent;2021;Feb;13;2719
Online;LVMH Brasil;Skincare;Other care;2022;Aug;22;10410
Online;LVMH Brasil;Skincare;Tonics/astringent;2022;Jan;16;3483
Online;LVMH Brasil;Skincare;Acne Treatment;2021;Nov;10;1426
Online;LVMH Brasil;Skincare;Lips;2021;May;10;1568
Online;LVMH Brasil;Make Up;Eye primer;2022;Sep;21;3764
Online;LVMH Brasil;Skincare;Lips;2022;Jun;11;1899
Online;LVMH Brasil;Skincare;BC Hands;2022;Aug;10;2780
Online;LVMH Brasil;Skincare;Acne Treatment;2023;Apr;10;1944
Online;LVMH Brasil;Skincare;Sun block high protection/High;2023;Aug;12;5212
B&M;Estée Lauder Brasil;Skincare;BC others;2023;Mar;10;7200
B&M;Estée Lauder Brasil;Skincare;Mixed Skincare;2021;Apr;15;3014
B&M;Estée Lauder Brasil;Skincare;BC Moisturizer;2021;May;17;13411
B&M;Estée Lauder Brasil;Skincare;MC Shave;2021;Apr;16;2839
B&M;Estée Lauder Brasil;Skincare;MC Age Specialist;2021;Sep;10;3733
B&M;Estée Lauder Brasil;Skincare;MC Eyes;2021;Sep;10;2624
B&M;Estée Lauder Brasil;Skincare;Whitening/dark spots;2022;Jan;17;8680
B&M;Estée Lauder Brasil;Skincare;BC Hands;2022;Dec;14;5310
B&M;Estée Lauder Brasil;Skincare;MC Moisturizers;2022;Mar;11;2416
B&M;Estée Lauder Brasil;Skincare;MC Moisturizers;2022;Dec;11;3209
B&M;Estée Lauder Brasil;Skincare;Other care;2023;May;10;974
B&M;Estée Lauder Brasil;Skincare;Other care;2023;Oct;10;645
B&M;Estée Lauder Brasil;Skincare;Redness;2023;Dec;15;13963
B&M;Estée Lauder Brasil;Skincare;Scrubs;2023;Feb;24;10150
B&M;Estée Lauder Brasil;Skincare;BC Hands;2023;Jul;12;3863
B&M;Estée Lauder Brasil;Skincare;MC Eyes;2023;Jun;10;3135
B&M;Estée Lauder Brasil;Make Up;Mixed lips;2022;Oct;16;2319
B&M;Estée Lauder Brasil;Skincare;Neck;2021;Feb;10;18450
B&M;Estée Lauder Brasil;Skincare;Neck;2021;May;10;18223
B&M;Estée Lauder Brasil;Skincare;Neck;2021;Jun;10;18500
Online;Estée Lauder Brasil;Make Up;Mixed face;2021;Sep;13;3663
Online;Estée Lauder Brasil;Skincare;BC others;2021;Apr;10;1195
Online;Estée Lauder Brasil;Skincare;BC Deodorant;2021;Dec;10;1317
Online;Estée Lauder Brasil;Skincare;MC Shave;2021;Aug;10;2056
Online;Estée Lauder Brasil;Skincare;MC Shave;2021;Sep;10;1879
Online;Estée Lauder Brasil;Skincare;MC Cleansers;2021;Feb;16;2110
Online;Estée Lauder Brasil;Skincare;MC Cleansers;2021;Mar;14;1995
Online;Estée Lauder Brasil;Skincare;MC Age Specialist;2021;Nov;10;3790
Online;Estée Lauder Brasil;Skincare;MC Eyes;2021;Feb;10;2276
Online;Estée Lauder Brasil;Skincare;Whitening/dark spots;2022;Feb;27;9808
Online;Estée Lauder Brasil;Skincare;MC Moisturizers;2022;Jan;18;3164
Online;Estée Lauder Brasil;Skincare;MC Moisturizers;2022;Mar;18;3036
Online;Estée Lauder Brasil;Skincare;MC Age Specialist;2022;Jan;10;3690
Online;Estée Lauder Brasil;Skincare;Whitening/dark spots;2023;Sep;37;17730
Online;Estée Lauder Brasil;Skincare;BC Hands;2023;Jun;10;1985
Online;Estée Lauder Brasil;Skincare;MC Moisturizers;2023;Jun;10;2863
Online;Estée Lauder Brasil;Skincare;Whitening/dark spots;2023;Jun;32;15372
B&M;Other exclusives;Make Up;Mixed lips;2021;May;10;1414
B&M;Other exclusives;Make Up;Mixed lips;2021;Jul;10;1203
B&M;Other exclusives;Skincare;Multibenefit;2021;Jun;10;1982
B&M;Other exclusives;Skincare;Detox;2022;Feb;28;8076
B&M;Other exclusives;Skincare;BC Feet;2022;Oct;10;1833
Online;Other exclusives;Make Up;Mixed face;2021;May;10;1685
Online;Other exclusives;Skincare;Multibenefit;2021;Jan;10;2464
Online;Other exclusives;Skincare;Pores / Matifier;2021;May;10;1794
Online;Other exclusives;Make Up;Eye primer;2022;May;18;2635
Online;Other exclusives;Make Up;Lip liner;2022;May;10;1250
Online;Other exclusives;Skincare;Sun block low/mid protection;2022;Oct;19;5740
Online;Other exclusives;Make Up;Eye primer;2023;Jan;10;1090
Online;Other exclusives;Make Up;Eye primer;2023;Feb;11;1257
Online;Other exclusives;Skincare;BC Feet;2023;Jan;10;1843
Online;Other exclusives;Skincare;Sun block low/mid protection;2023;Jul;18;5027
B&M;Shiseido Brasil;Skincare;Eyes cleansers;2021;Aug;10;1930
B&M;Shiseido Brasil;Skincare;BC Firming;2021;Oct;22;13485
B&M;Shiseido Brasil;Skincare;MC Age Specialist;2021;May;15;5879
B&M;Shiseido Brasil;Skincare;MC Age Specialist;2021;Jul;20;8390
B&M;Shiseido Brasil;Skincare;MC Age Specialist;2021;Aug;41;16474
B&M;Shiseido Brasil;Skincare;MC Shave;2021;May;10;1944
B&M;Shiseido Brasil;Skincare;MC Moisturizers;2021;Mar;13;3069
B&M;Shiseido Brasil;Skincare;Eyes cleansers;2022;Aug;12;2473
B&M;Shiseido Brasil;Skincare;Eyes cleansers;2022;Oct;10;1990
B&M;Shiseido Brasil;Skincare;Eyes cleansers;2022;Dec;10;2118
B&M;Shiseido Brasil;Skincare;BC Firming;2022;Jun;20;16815
B&M;Shiseido Brasil;Skincare;BC Firming;2022;Feb;22;14704
B&M;Shiseido Brasil;Skincare;BC Firming;2022;Jul;25;21282
B&M;Shiseido Brasil;Skincare;MC Age Specialist;2022;May;20;8567
B&M;Shiseido Brasil;Skincare;MC Shave;2022;Oct;10;1721
B&M;Shiseido Brasil;Skincare;Neck;2023;Jul;13;7648
B&M;Shiseido Brasil;Skincare;MC Moisturizers;2023;Dec;10;2996
B&M;Shiseido Brasil;Skincare;MC Eyes;2023;Sep;11;2631
B&M;Shiseido Brasil;Skincare;MC Eyes;2023;Oct;12;3543
B&M;Shiseido Brasil;Make Up;Lip liner;2021;Apr;31;3780
Online;Shiseido Brasil;Make Up;Brows;2021;May;23;3902
Online;Shiseido Brasil;Make Up;Mixed lips;2021;Apr;43;7594
Online;Shiseido Brasil;Make Up;Mixed lips;2021;May;35;6052
Online;Shiseido Brasil;Skincare;BC Firming;2021;Apr;20;9422
Online;Shiseido Brasil;Skincare;BC Firming;2021;Dec;11;4768
Online;Shiseido Brasil;Skincare;MC Shave;2021;Feb;10;1871
Online;Shiseido Brasil;Skincare;MC Shave;2021;Apr;10;1990
Online;Shiseido Brasil;Skincare;MC Eyes;2021;Sep;13;3499
Online;Shiseido Brasil;Skincare;MC Age Specialist;2021;Apr;16;6554
Online;Shiseido Brasil;Skincare;MC Moisturizers;2021;Apr;13;3457
Online;Shiseido Brasil;Make Up;Brows;2022;Sep;22;3691
Online;Shiseido Brasil;Skincare;Lips;2022;Oct;16;2881
Online;Shiseido Brasil;Skincare;Scrubs;2022;Aug;10;2105
Online;Shiseido Brasil;Skincare;MC Shave;2022;May;10;1740
Online;Shiseido Brasil;Skincare;MC Shave;2022;Jul;10;1683
Online;Shiseido Brasil;Skincare;MC Shave;2022;Sep;10;1698
Online;Shiseido Brasil;Skincare;MC Shave;2022;Dec;10;1461
Online;Shiseido Brasil;Make Up;Brows;2023;Sep;15;2631
Online;Shiseido Brasil;Skincare;Acne Treatment;2023;Oct;10;2409
Online;Shiseido Brasil;Skincare;Acne Treatment;2023;Dec;10;2448
