Channel;Company;Category;Subcategory;Year;Month;U;$
Online;Estée Lauder Brasil;Make Up;Powders;2023;Aug;1462;342396
Online;Estée Lauder Brasil;Make Up;Powders;2023;Sep;1257;301874
Online;Estée Lauder Brasil;Make Up;Primer;2019;Jan;631;72397
Online;Estée Lauder Brasil;Make Up;Primer;2019;Feb;524;63872
Online;Estée Lauder Brasil;Make Up;Primer;2019;Mar;602;74482
Online;Estée Lauder Brasil;Make Up;Primer;2019;Apr;586;74193
Online;Estée Lauder Brasil;Make Up;Primer;2019;May;596;78477
Online;Estée Lauder Brasil;Make Up;Primer;2019;Jun;625;78831
Online;Estée Lauder Brasil;Make Up;Primer;2019;Jul;668;82155
Online;Estée Lauder Brasil;Make Up;Primer;2019;Aug;772;87834
Online;Estée Lauder Brasil;Make Up;Primer;2019;Sep;1401;139892
Online;Estée Lauder Brasil;Make Up;Primer;2019;Oct;748;91865
Online;Estée Lauder Brasil;Make Up;Primer;2019;Nov;1322;144709
Online;Estée Lauder Brasil;Make Up;Primer;2019;Dec;930;95402
Online;Estée Lauder Brasil;Make Up;Primer;2020;Jan;684;80518
Online;Estée Lauder Brasil;Make Up;Primer;2020;Feb;565;70627
Online;Estée Lauder Brasil;Make Up;Primer;2020;Mar;703;85874
Online;Estée Lauder Brasil;Make Up;Primer;2020;Apr;922;111058
Online;Estée Lauder Brasil;Make Up;Primer;2020;May;991;115931
Online;Estée Lauder Brasil;Make Up;Primer;2020;Jun;1422;156387
Online;Estée Lauder Brasil;Make Up;Primer;2020;Jul;1355;151347
Online;Estée Lauder Brasil;Make Up;Primer;2020;Aug;878;103657
Online;Estée Lauder Brasil;Make Up;Primer;2020;Sep;1006;112298
Online;Estée Lauder Brasil;Make Up;Primer;2020;Oct;737;83763
Online;Estée Lauder Brasil;Make Up;Primer;2020;Nov;3386;311396
Online;Estée Lauder Brasil;Make Up;Primer;2020;Dec;2404;197246
Online;Estée Lauder Brasil;Make Up;Primer;2021;Jan;1343;124304
Online;Estée Lauder Brasil;Make Up;Primer;2021;Feb;881;72865
Online;Estée Lauder Brasil;Make Up;Primer;2021;Mar;825;99375
Online;Estée Lauder Brasil;Make Up;Primer;2021;Apr;703;81595
Online;Estée Lauder Brasil;Make Up;Primer;2021;May;1121;104635
Online;Estée Lauder Brasil;Make Up;Primer;2021;Jun;1130;88153
Online;Estée Lauder Brasil;Make Up;Primer;2021;Jul;2162;153124
Online;Estée Lauder Brasil;Make Up;Primer;2021;Aug;848;94709
Online;Estée Lauder Brasil;Make Up;Primer;2021;Sep;674;88646
Online;Estée Lauder Brasil;Make Up;Primer;2021;Oct;362;54113
Online;Estée Lauder Brasil;Make Up;Primer;2021;Nov;718;99018
Online;Estée Lauder Brasil;Make Up;Primer;2021;Dec;323;47670
Online;Estée Lauder Brasil;Make Up;Primer;2022;Jan;354;51281
Online;Estée Lauder Brasil;Make Up;Primer;2022;Feb;236;33545
Online;Estée Lauder Brasil;Make Up;Primer;2022;Mar;385;57284
Online;Estée Lauder Brasil;Make Up;Primer;2022;Apr;383;52810
Online;Estée Lauder Brasil;Make Up;Primer;2022;May;421;63273
Online;Estée Lauder Brasil;Make Up;Primer;2022;Jun;287;49630
Online;Estée Lauder Brasil;Make Up;Primer;2022;Jul;500;88231
Online;Estée Lauder Brasil;Make Up;Primer;2022;Aug;423;78609
Online;Estée Lauder Brasil;Make Up;Primer;2022;Sep;503;93231
Online;Estée Lauder Brasil;Make Up;Primer;2022;Oct;415;77975
Online;Estée Lauder Brasil;Make Up;Primer;2022;Nov;895;159192
Online;Estée Lauder Brasil;Make Up;Primer;2022;Dec;465;88037
Online;Estée Lauder Brasil;Make Up;Primer;2023;Jan;409;81850
Online;Estée Lauder Brasil;Make Up;Primer;2023;Feb;302;60451
Online;Estée Lauder Brasil;Make Up;Primer;2023;Mar;475;88858
Online;Estée Lauder Brasil;Make Up;Primer;2023;Apr;524;88379
Online;Estée Lauder Brasil;Make Up;Primer;2023;May;395;75790
Online;Estée Lauder Brasil;Make Up;Primer;2023;Jun;412;80176
Online;Estée Lauder Brasil;Make Up;Primer;2023;Jul;450;84197
Online;Estée Lauder Brasil;Make Up;Primer;2023;Aug;361;71357
Online;Estée Lauder Brasil;Make Up;Primer;2023;Sep;451;95232
Online;Estée Lauder Brasil;Make Up;Setting Spray;2019;Jan;1436;148447
Online;Estée Lauder Brasil;Make Up;Setting Spray;2019;Feb;1093;118931
Online;Estée Lauder Brasil;Make Up;Setting Spray;2019;Mar;1177;131412
Online;Estée Lauder Brasil;Make Up;Setting Spray;2019;Apr;1388;147244
Online;Estée Lauder Brasil;Make Up;Setting Spray;2019;May;1782;208033
Online;Estée Lauder Brasil;Make Up;Setting Spray;2019;Jun;1771;193275
Online;Estée Lauder Brasil;Make Up;Setting Spray;2019;Jul;1824;190879
Online;Estée Lauder Brasil;Make Up;Setting Spray;2019;Aug;1988;192978
Online;Estée Lauder Brasil;Make Up;Setting Spray;2019;Sep;1847;180991
Online;Estée Lauder Brasil;Make Up;Setting Spray;2019;Oct;1800;170238
Online;Estée Lauder Brasil;Make Up;Setting Spray;2019;Nov;4253;371045
Online;Estée Lauder Brasil;Make Up;Setting Spray;2019;Dec;1779;194070
Online;Estée Lauder Brasil;Make Up;Setting Spray;2020;Jan;2321;184947
Online;Estée Lauder Brasil;Make Up;Setting Spray;2020;Feb;1556;160658
Online;Estée Lauder Brasil;Make Up;Setting Spray;2020;Mar;1759;191042
Online;Estée Lauder Brasil;Make Up;Setting Spray;2020;Apr;2787;305259
Online;Estée Lauder Brasil;Make Up;Setting Spray;2020;May;2118;263120
Online;Estée Lauder Brasil;Make Up;Setting Spray;2020;Jun;2689;337084
Online;Estée Lauder Brasil;Make Up;Setting Spray;2020;Jul;2467;305720
Online;Estée Lauder Brasil;Make Up;Setting Spray;2020;Aug;2657;388589
Online;Estée Lauder Brasil;Make Up;Setting Spray;2020;Sep;1675;216215
Online;Estée Lauder Brasil;Make Up;Setting Spray;2020;Oct;1875;211246
Online;Estée Lauder Brasil;Make Up;Setting Spray;2020;Nov;6403;493797
Online;Estée Lauder Brasil;Make Up;Setting Spray;2020;Dec;1962;200091
Online;Estée Lauder Brasil;Make Up;Setting Spray;2021;Jan;1136;142719
Online;Estée Lauder Brasil;Make Up;Setting Spray;2021;Feb;1117;157715
Online;Estée Lauder Brasil;Make Up;Setting Spray;2021;Mar;1689;217806
Online;Estée Lauder Brasil;Make Up;Setting Spray;2021;Apr;1646;221292
Online;Estée Lauder Brasil;Make Up;Setting Spray;2021;May;1245;143696
Online;Estée Lauder Brasil;Make Up;Setting Spray;2021;Jun;2987;300911
Online;Estée Lauder Brasil;Make Up;Setting Spray;2021;Jul;1545;169524
Online;Estée Lauder Brasil;Make Up;Setting Spray;2021;Aug;2508;169260
Online;Estée Lauder Brasil;Make Up;Setting Spray;2021;Sep;1684;201960
Online;Estée Lauder Brasil;Make Up;Setting Spray;2021;Oct;1502;212812
Online;Estée Lauder Brasil;Make Up;Setting Spray;2021;Nov;2433;302304
Online;Estée Lauder Brasil;Make Up;Setting Spray;2021;Dec;1205;157241
Online;Estée Lauder Brasil;Make Up;Setting Spray;2022;Jan;751;113070
Online;Estée Lauder Brasil;Make Up;Setting Spray;2022;Feb;313;52148
Online;Estée Lauder Brasil;Make Up;Setting Spray;2022;Mar;762;126288
Online;Estée Lauder Brasil;Make Up;Setting Spray;2022;Apr;1011;158921
Online;Estée Lauder Brasil;Make Up;Setting Spray;2022;May;1427;228323
Online;Estée Lauder Brasil;Make Up;Setting Spray;2022;Jun;1352;220812
Online;Estée Lauder Brasil;Make Up;Setting Spray;2022;Jul;1376;228925
Online;Estée Lauder Brasil;Make Up;Setting Spray;2022;Aug;1420;241233
Online;Estée Lauder Brasil;Make Up;Setting Spray;2022;Sep;1768;320071
Online;Estée Lauder Brasil;Make Up;Setting Spray;2022;Oct;1780;323201
Online;Estée Lauder Brasil;Make Up;Setting Spray;2022;Nov;6072;1058674
Online;Estée Lauder Brasil;Make Up;Setting Spray;2022;Dec;1163;204588
Online;Estée Lauder Brasil;Make Up;Setting Spray;2023;Jan;1205;222289
Online;Estée Lauder Brasil;Make Up;Setting Spray;2023;Feb;880;162029
Online;Estée Lauder Brasil;Make Up;Setting Spray;2023;Mar;1021;189230
Online;Estée Lauder Brasil;Make Up;Setting Spray;2023;Apr;941;177348
Online;Estée Lauder Brasil;Make Up;Setting Spray;2023;May;1072;197764
Online;Estée Lauder Brasil;Make Up;Setting Spray;2023;Jun;979;179436
Online;Estée Lauder Brasil;Make Up;Setting Spray;2023;Jul;1010;189754
Online;Estée Lauder Brasil;Make Up;Setting Spray;2023;Aug;935;182537
Online;Estée Lauder Brasil;Make Up;Setting Spray;2023;Sep;1355;253851
Online;Estée Lauder Brasil;Men fragrances;Cologne;2019;Jan;1;643
Online;Estée Lauder Brasil;Men fragrances;Cologne;2019;Feb;1;643
Online;Estée Lauder Brasil;Men fragrances;Cologne;2019;Mar;1;317
Online;Estée Lauder Brasil;Men fragrances;Cologne;2019;Apr;1;643
Online;Estée Lauder Brasil;Men fragrances;Cologne;2019;May;2;960
Online;Estée Lauder Brasil;Men fragrances;Cologne;2019;Jun;1;317
Online;Estée Lauder Brasil;Men fragrances;Cologne;2019;Jul;1;336
Online;Estée Lauder Brasil;Men fragrances;Cologne;2019;Aug;1;336
Online;Estée Lauder Brasil;Men fragrances;Cologne;2019;Sep;1;672
Online;Estée Lauder Brasil;Men fragrances;Cologne;2019;Oct;4;1680
Online;Estée Lauder Brasil;Men fragrances;Cologne;2019;Dec;4;1680
Online;Estée Lauder Brasil;Men fragrances;Cologne;2020;Feb;1;672
Online;Estée Lauder Brasil;Men fragrances;Cologne;2020;Mar;2;958
Online;Estée Lauder Brasil;Men fragrances;Cologne;2020;Apr;2;958
Online;Estée Lauder Brasil;Men fragrances;Cologne;2020;Jun;8;4035
Online;Estée Lauder Brasil;Men fragrances;Cologne;2020;Jul;8;4986
Online;Estée Lauder Brasil;Men fragrances;Cologne;2020;Aug;7;3931
Online;Estée Lauder Brasil;Men fragrances;Cologne;2020;Sep;4;1402
Online;Estée Lauder Brasil;Men fragrances;Cologne;2020;Oct;5;1717
Online;Estée Lauder Brasil;Men fragrances;Cologne;2020;Nov;4;2736
Online;Estée Lauder Brasil;Men fragrances;Cologne;2021;Jan;4;2582
Online;Estée Lauder Brasil;Men fragrances;Cologne;2021;Feb;4;2146
Online;Estée Lauder Brasil;Men fragrances;Cologne;2021;Mar;3;1718
Online;Estée Lauder Brasil;Men fragrances;Cologne;2021;Apr;1;864
Online;Estée Lauder Brasil;Men fragrances;Cologne;2021;May;3;1282
Online;Estée Lauder Brasil;Men fragrances;Cologne;2021;Jun;1;427
Online;Estée Lauder Brasil;Men fragrances;Cologne;2021;Aug;1;874
Online;Estée Lauder Brasil;Men fragrances;Cologne;2021;Sep;1;874
Online;Estée Lauder Brasil;Men fragrances;Cologne;2021;Oct;2;1747
Online;Estée Lauder Brasil;Men fragrances;Cologne;2023;Jun;1;441
Online;Estée Lauder Brasil;Men fragrances;Cologne;2023;Jul;3;1212
Online;Estée Lauder Brasil;Men fragrances;Cologne;2023;Aug;2;881
Online;Estée Lauder Brasil;Men fragrances;Cologne;2023;Sep;2;815
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2019;Jan;14;10788
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2019;Feb;12;9320
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2019;Mar;3;2589
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2019;Apr;11;8598
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2019;May;3;2589
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2019;Jun;3;2301
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2019;Jul;14;10751
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2019;Aug;6;5434
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2019;Sep;22;14873
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2019;Oct;22;18762
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2019;Nov;28;20661
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2019;Dec;17;11615
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2020;Jan;4;2953
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2020;Feb;3;2591
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2020;Mar;7;5349
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2020;Apr;8;7116
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2020;May;21;16675
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2020;Jun;19;15145
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2020;Jul;31;20168
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2020;Aug;16;11169
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2020;Sep;9;6820
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2020;Oct;6;4378
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2020;Nov;20;14142
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2020;Dec;6;3828
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2021;Jan;4;3397
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2021;Feb;3;2361
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2021;Mar;9;6912
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2021;Apr;2;1392
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2021;May;19;14423
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2021;Jun;11;8625
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2021;Jul;12;9545
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2021;Aug;27;23660
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2021;Sep;33;25802
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2021;Oct;25;22877
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2021;Nov;8;7178
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2021;Dec;2;1997
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2022;Jan;7;6767
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2022;Feb;8;7780
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2022;Mar;44;36368
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2022;Apr;25;22198
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2022;May;25;28545
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2022;Jun;15;16508
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2022;Jul;12;16090
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2022;Aug;17;20361
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2022;Sep;8;10207
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2022;Oct;6;8286
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2022;Nov;8;10065
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2022;Dec;19;21858
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2023;Jan;16;19890
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2023;Feb;9;12603
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2023;Mar;23;28686
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2023;Apr;10;14601
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2023;May;18;25103
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2023;Jun;33;44118
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2023;Jul;32;45543
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2023;Aug;19;26359
Online;Estée Lauder Brasil;Men fragrances;EDP/eau de parfum;2023;Sep;18;24513
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2019;Jan;41;12288
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2019;Feb;14;4241
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2019;Mar;6;2051
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2019;Apr;5;2165
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2019;May;12;4778
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2019;Jun;38;7965
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2019;Jul;16;4958
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2019;Aug;22;8190
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2019;Sep;14;6381
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2019;Oct;30;12103
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2019;Nov;55;17924
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2019;Dec;23;8819
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2020;Jan;21;9141
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2020;Feb;20;8391
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2020;Mar;22;6934
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2020;Apr;15;5743
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2020;May;50;19099
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2020;Jun;24;12069
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2020;Jul;9;6846
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2020;Aug;7;6203
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2020;Sep;3;2902
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2020;Oct;2;1824
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2020;Nov;2;1952
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2020;Dec;6;4506
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2021;Jan;9;4889
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2021;Feb;12;4839
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2021;Mar;3;2611
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2021;May;18;7896
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2021;Jun;36;16571
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2021;Jul;71;32215
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2021;Aug;6;4659
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2021;Sep;10;6910
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2021;Oct;4;2606
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2021;Nov;7;5436
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2021;Dec;4;2974
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2022;Feb;5;5322
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2022;Mar;4;1839
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2022;Apr;10;4598
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2022;May;20;10569
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2022;Jun;7;3931
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2022;Jul;16;8255
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2022;Aug;23;12020
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2022;Sep;12;6739
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2022;Oct;18;9547
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2022;Nov;29;15725
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2022;Dec;28;15163
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2023;Jan;20;10670
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2023;Feb;10;5770
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2023;Mar;19;10174
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2023;Apr;10;5340
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2023;May;9;5227
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2023;Jun;21;9329
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2023;Jul;21;8451
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2023;Aug;21;9013
Online;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2023;Sep;16;6100
Online;Estée Lauder Brasil;Men fragrances;Other Juices;2019;May;1;287
Online;Estée Lauder Brasil;Men fragrances;Other Juices;2019;Jul;2;531
Online;Estée Lauder Brasil;Men fragrances;Other Juices;2019;Sep;19;3208
Online;Estée Lauder Brasil;Men fragrances;Other Juices;2019;Oct;30;5081
Online;Estée Lauder Brasil;Men fragrances;Other Juices;2020;Jul;5;1497
Online;Estée Lauder Brasil;Men fragrances;Other Juices;2020;Aug;1;277
Online;Estée Lauder Brasil;Men fragrances;Other Juices;2020;Sep;1;277
Online;Estée Lauder Brasil;Men fragrances;Other Juices;2020;Oct;4;1238
Online;Estée Lauder Brasil;Men fragrances;Other Juices;2020;Nov;2;651
Online;Estée Lauder Brasil;Men fragrances;Scented soaps;2019;Jan;1;182
Online;Estée Lauder Brasil;Men fragrances;Scented soaps;2019;Aug;1;192
Online;Estée Lauder Brasil;Men fragrances;Scented soaps;2019;Oct;1;192
Online;Estée Lauder Brasil;Men fragrances;Scented soaps;2020;Jan;1;192
Online;Estée Lauder Brasil;Men fragrances;Scented soaps;2020;Mar;1;192
Online;Estée Lauder Brasil;Men fragrances;Scented soaps;2020;Apr;1;163
Online;Estée Lauder Brasil;Men fragrances;Scented soaps;2020;May;1;192
Online;Estée Lauder Brasil;Men fragrances;Scented soaps;2020;Jun;3;480
Online;Estée Lauder Brasil;Men fragrances;Scented soaps;2020;Nov;2;403
Online;Estée Lauder Brasil;Men fragrances;Scented soaps;2021;Jan;3;806
Online;Estée Lauder Brasil;Men fragrances;Scented soaps;2021;Feb;1;269
Online;Estée Lauder Brasil;Men fragrances;Scented soaps;2021;Mar;1;269
Online;Estée Lauder Brasil;Men fragrances;Scented soaps;2021;May;3;806
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2019;Jan;189;24907
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2019;Feb;167;22295
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2019;Mar;204;26124
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2019;Apr;197;22987
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2019;May;198;23560
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2019;Jun;208;26868
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2019;Jul;217;29546
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2019;Aug;164;21614
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2019;Sep;175;20057
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2019;Oct;150;18161
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2019;Nov;204;23196
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2019;Dec;174;19311
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2020;Jan;197;21998
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2020;Feb;174;21246
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2020;Mar;237;31392
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2020;Apr;341;46552
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2020;May;200;28088
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2020;Jun;185;28188
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2020;Jul;360;45365
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2020;Aug;331;37908
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2020;Sep;33;4400
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2020;Oct;122;16143
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2020;Nov;301;36486
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2020;Dec;170;20044
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2021;Jan;210;27476
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2021;Feb;104;15540
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2021;Mar;130;19697
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2021;Apr;154;23606
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2021;May;178;27996
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2021;Jun;225;36762
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2021;Jul;224;37694
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2021;Aug;118;22484
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2021;Sep;133;22950
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2021;Oct;156;24915
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2021;Nov;283;45364
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2021;Dec;181;25246
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2022;Jan;179;27878
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2022;Feb;141;23355
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2022;Mar;204;33459
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2022;Apr;192;31751
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2022;May;148;26095
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2022;Jun;157;29543
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2022;Jul;129;25562
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2022;Aug;148;27464
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2022;Sep;139;26389
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2022;Oct;154;30273
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2022;Nov;260;44186
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2022;Dec;166;26966
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2023;Jan;186;35902
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2023;Feb;124;23684
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2023;Mar;148;28308
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2023;Apr;127;25465
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2023;May;144;28720
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2023;Jun;103;21396
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2023;Jul;73;15292
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2023;Aug;94;21125
Online;Estée Lauder Brasil;Skincare;Acne Treatment;2023;Sep;68;14964
Online;Estée Lauder Brasil;Skincare;Age Specialists;2019;Jan;174;50274
Online;Estée Lauder Brasil;Skincare;Age Specialists;2019;Feb;179;57158
Online;Estée Lauder Brasil;Skincare;Age Specialists;2019;Mar;260;68841
Online;Estée Lauder Brasil;Skincare;Age Specialists;2019;Apr;336;88812
